class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
normal,0.5598207712173462,0.17859312891960144,-0.061392467468976974,0.9999547600746155,0.561673641204834,0.1620464026927948,-0.03323923796415329,0.9999282360076904,0.5634884238243103,0.16314522922039032,-0.0333295501768589,0.9999171495437622,0.5649356842041016,0.16412998735904694,-0.033405594527721405,0.9999253749847412,0.5502299070358276,0.1582113802433014,-0.06644771248102188,0.9999226927757263,0.5443392395973206,0.15672369301319122,-0.06644365936517715,0.9999163746833801,0.5380037426948547,0.15534593164920807,-0.06643873453140259,0.9999116063117981,0.5537797212600708,0.17105445265769958,0.1124645322561264,0.999845564365387,0.5222507119178772,0.15993332862854004,-0.04353008791804314,0.9999333620071411,0.5569546222686768,0.20136266946792603,-0.004152379464358091,0.999930739402771,0.54515540599823,0.19825878739356995,-0.04924102500081062,0.9999471306800842,0.5537257790565491,0.29726076126098633,0.2310512363910675,0.9999660849571228,0.47068890929222107,0.2411797195672989,-0.09063061326742172,0.9999786615371704,0.5632568001747131,0.4320944845676422,0.3027513325214386,0.7737741470336914,0.43721580505371094,0.3623426556587219,-0.1608939915895462,0.9949848055839539,0.591253399848938,0.534977376461029,0.19191418588161469,0.9280688762664795,0.4401932656764984,0.5088130831718445,-0.2581959068775177,0.9857079982757568,0.6017027497291565,0.5755651593208313,0.16596193611621857,0.890184223651886,0.43365979194641113,0.5551998019218445,-0.29941681027412415,0.9729293584823608,0.6008999347686768,0.5773256421089172,0.1220422014594078,0.8993383049964905,0.4480310082435608,0.552443265914917,-0.3116242289543152,0.972058892250061,0.5954879522323608,0.5661728978157043,0.16940626502037048,0.8838374018669128,0.4526868760585785,0.538875937461853,-0.2628762722015381,0.9631664156913757,0.5314829349517822,0.5354564785957336,0.10257693380117416,0.9987849593162537,0.4829890727996826,0.5256165862083435,-0.10237064212560654,0.9985855221748352,0.5505717396736145,0.76953125,0.024171996861696243,0.32157886028289795,0.49746957421302795,0.7501189708709717,-0.1819724142551422,0.6289597153663635,0.5321289300918579,0.9382820129394531,0.11544810235500336,0.12993082404136658,0.48088064789772034,0.9372953772544861,-0.06840018928050995,0.29300859570503235,0.5132455825805664,0.9713958501815796,0.11823391914367676,0.1804390549659729,0.4674391746520996,0.9649649858474731,-0.0621437206864357,0.184162899851799,0.5751083493232727,1.001090168952942,0.01957971230149269,0.1891680508852005,0.532308042049408,1.013611912727356,-0.19957725703716278,0.3181344270706177
normal,0.5597394704818726,0.17851826548576355,-0.06252579391002655,0.9999538064002991,0.5616205930709839,0.16195885837078094,-0.03432367742061615,0.9999258518218994,0.5634552836418152,0.16304680705070496,-0.034415341913700104,0.999914288520813,0.5649163126945496,0.16402298212051392,-0.03449295833706856,0.9999224543571472,0.5501581430435181,0.15816985070705414,-0.06776119768619537,0.9999203681945801,0.5442626476287842,0.1566915363073349,-0.06775981187820435,0.9999140501022339,0.537931501865387,0.15532231330871582,-0.067758709192276,0.9999091029167175,0.5537818670272827,0.17094554007053375,0.11182615906000137,0.9998375773429871,0.5221660733222961,0.15991221368312836,-0.04517953842878342,0.9999313950538635,0.556865930557251,0.20128633081912994,-0.005112512968480587,0.9999290108680725,0.5450766682624817,0.198233500123024,-0.05050646513700485,0.9999462962150574,0.5538133382797241,0.29666513204574585,0.2311108559370041,0.9999648332595825,0.47058767080307007,0.24129939079284668,-0.09170255810022354,0.999978244304657,0.5634201765060425,0.431730180978775,0.3034614026546478,0.7707523703575134,0.4371601939201355,0.3627581298351288,-0.16042307019233704,0.9949816465377808,0.5910605788230896,0.533959150314331,0.1917669028043747,0.9269063472747803,0.4401053488254547,0.5090867280960083,-0.25514692068099976,0.9856135249137878,0.6016569137573242,0.5743970274925232,0.165451318025589,0.8884758353233337,0.4336959421634674,0.5553476214408875,-0.29637622833251953,0.9726802110671997,0.6008208990097046,0.5764613747596741,0.12142305076122284,0.8977952599525452,0.4480460286140442,0.5524576902389526,-0.30894094705581665,0.9718209505081177,0.5952982902526855,0.5653783679008484,0.16916169226169586,0.8821731209754944,0.4526846408843994,0.5389155745506287,-0.25986456871032715,0.9628802537918091,0.531733512878418,0.5355129837989807,0.10257942974567413,0.9987567663192749,0.4830135405063629,0.5257937908172607,-0.1023721694946289,0.9985654354095459,0.5508087277412415,0.7691707015037537,0.02517072483897209,0.31980735063552856,0.4974439740180969,0.7501985430717468,-0.18033377826213837,0.6246929168701172,0.5316504240036011,0.9382566809654236,0.12225135415792465,0.12971660494804382,0.4808129370212555,0.9373779892921448,-0.06361895799636841,0.2918887734413147,0.5136359930038452,0.9702948331832886,0.12555314600467682,0.181207075715065,0.46789973974227905,0.9645925164222717,-0.0571422204375267,0.18355543911457062,0.5750740170478821,1.0006150007247925,0.027314862236380577,0.18847766518592834,0.5322974920272827,1.013627290725708,-0.19529989361763,0.3160635232925415
normal,0.5596951246261597,0.17842978239059448,-0.06220691278576851,0.9999529719352722,0.5615949630737305,0.16185785830020905,-0.03397054225206375,0.9999238848686218,0.5634406805038452,0.16293965280056,-0.03406267613172531,0.999911904335022,0.5649101138114929,0.16391274333000183,-0.03413991257548332,0.9999200701713562,0.5501240491867065,0.15810734033584595,-0.06745809316635132,0.9999183416366577,0.5442284345626831,0.15663820505142212,-0.0674571692943573,0.9999120831489563,0.5379005074501038,0.15527646243572235,-0.06745616346597672,0.9999069571495056,0.5537859201431274,0.1708316206932068,0.11201608180999756,0.9998313188552856,0.5221205353736877,0.1598643660545349,-0.045368172228336334,0.9999297261238098,0.5568135976791382,0.2011999785900116,-0.004849942401051521,0.9999276399612427,0.545032262802124,0.1981929987668991,-0.05032684653997421,0.9999456405639648,0.553836464881897,0.2963103950023651,0.23133936524391174,0.9999638795852661,0.47054624557495117,0.2413107305765152,-0.09239017218351364,0.9999778270721436,0.5634498596191406,0.431545227766037,0.3038181662559509,0.7676795721054077,0.43715405464172363,0.36297401785850525,-0.16189460456371307,0.9949396252632141,0.590888500213623,0.5330449342727661,0.1914985328912735,0.9257164001464844,0.4400365948677063,0.5092133283615112,-0.2568284273147583,0.9854329228401184,0.6016359329223633,0.5733661651611328,0.16493213176727295,0.8868420720100403,0.4337107539176941,0.5554264187812805,-0.2987683415412903,0.9723326563835144,0.6007680296897888,0.5756370425224304,0.12100601196289062,0.8963035941123962,0.4480534493923187,0.5524628162384033,-0.3114249110221863,0.971470832824707,0.5951477289199829,0.5646307468414307,0.16885603964328766,0.88051438331604,0.4526846408843994,0.5389377474784851,-0.2615373730659485,0.96244215965271,0.5317858457565308,0.5355640649795532,0.10269320011138916,0.9987282156944275,0.48315033316612244,0.52577143907547,-0.10248023271560669,0.9985376000404358,0.5509762763977051,0.7684692740440369,0.024417033419013023,0.3162277936935425,0.4975091516971588,0.7496156096458435,-0.18111464381217957,0.618955135345459,0.5361173748970032,0.9367967844009399,0.11657725274562836,0.1284499615430832,0.4808228015899658,0.937182605266571,-0.06720591336488724,0.2896427810192108,0.5136174559593201,0.9698716998100281,0.11903358995914459,0.18086014688014984,0.4682523310184479,0.9643247723579407,-0.061197150498628616,0.18274860084056854,0.575046181678772,1.0002042055130005,0.021248366683721542,0.18674060702323914,0.5324939489364624,1.0132664442062378,-0.19826459884643555,0.3134717047214508
normal,0.5596605539321899,0.1783725619316101,-0.06199163198471069,0.9999520182609558,0.5615818500518799,0.16179664433002472,-0.03374776616692543,0.9999217987060547,0.5634345412254333,0.1628742516040802,-0.03384044021368027,0.999909520149231,0.5649096965789795,0.16384419798851013,-0.03391808271408081,0.9999176263809204,0.550106942653656,0.15806828439235687,-0.06719431281089783,0.9999160170555115,0.5442134141921997,0.15660333633422852,-0.06719370186328888,0.9999098181724548,0.5378889441490173,0.155244380235672,-0.06719288229942322,0.9999043941497803,0.5537928342819214,0.17075181007385254,0.11215700209140778,0.9998255968093872,0.5221052765846252,0.15981438755989075,-0.04497658461332321,0.999927818775177,0.55677729845047,0.20114348828792572,-0.004659560509026051,0.9999263286590576,0.5450013279914856,0.19816161692142487,-0.05009760335087776,0.9999448657035828,0.5538487434387207,0.2960684895515442,0.23138955235481262,0.9999632239341736,0.4705316424369812,0.24131041765213013,-0.09223468601703644,0.9999773502349854,0.563478410243988,0.43145665526390076,0.30381250381469727,0.7657450437545776,0.4371756613254547,0.3630072772502899,-0.1618238240480423,0.9948723316192627,0.5907323956489563,0.5323851108551025,0.1906818449497223,0.9250732660293579,0.4399961829185486,0.5093134641647339,-0.2581769824028015,0.9851925373077393,0.601606011390686,0.572615921497345,0.16362161934375763,0.8859467506408691,0.43372392654418945,0.5555421710014343,-0.29998207092285156,0.9719051122665405,0.6007299423217773,0.5749706625938416,0.11993153393268585,0.8955081701278687,0.4480600357055664,0.5525525808334351,-0.3123670518398285,0.9710473418235779,0.5950265526771545,0.5639879107475281,0.16806583106517792,0.8796283006668091,0.4526863098144531,0.5390450358390808,-0.26285848021507263,0.9619397521018982,0.5318114757537842,0.5356050133705139,0.10262630879878998,0.998702883720398,0.48321861028671265,0.5256770849227905,-0.10240776836872101,0.9985097646713257,0.5512149333953857,0.7678952813148499,0.022342370823025703,0.3128339350223541,0.4975058138370514,0.7493738532066345,-0.18142817914485931,0.6121311783790588,0.5389119982719421,0.9349163174629211,0.1142912358045578,0.12669502198696136,0.4808949828147888,0.9367015361785889,-0.07009898871183395,0.2856220006942749,0.5140116810798645,0.9692938327789307,0.11676393449306488,0.17986413836479187,0.4686622619628906,0.9638650417327881,-0.0642416924238205,0.1808806210756302,0.5750144720077515,0.9998509883880615,0.01860208436846733,0.1840168535709381,0.5324889421463013,1.0128556489944458,-0.20137080550193787,0.3088519871234894
normal,0.5596500039100647,0.17829231917858124,-0.061832576990127563,0.9999511241912842,0.5615798234939575,0.1617133915424347,-0.033595312386751175,0.9999199509620667,0.5634344220161438,0.16278472542762756,-0.03368845954537392,0.9999074339866638,0.5649113059043884,0.1637507528066635,-0.03376643359661102,0.9999154210090637,0.5501044988632202,0.15801282227039337,-0.0670008659362793,0.9999139308929443,0.5442112684249878,0.1565534919500351,-0.0670006200671196,0.9999077320098877,0.537887454032898,0.15519560873508453,-0.06699992716312408,0.9999020099639893,0.5537981390953064,0.1706465184688568,0.11223629862070084,0.9998206496238708,0.5221015810966492,0.15973539650440216,-0.04473624378442764,0.9999260902404785,0.5567630529403687,0.20103898644447327,-0.004540251102298498,0.9999252557754517,0.5449901819229126,0.19811098277568817,-0.04993950203061104,0.999944269657135,0.5539081692695618,0.2957914471626282,0.23122891783714294,0.9999627470970154,0.47050943970680237,0.2412530481815338,-0.09216810762882233,0.9999769330024719,0.5635013580322266,0.4313814342021942,0.30294060707092285,0.7639411091804504,0.4372045397758484,0.36303314566612244,-0.1603892594575882,0.9948062300682068,0.5906371474266052,0.5318971276283264,0.187637597322464,0.9245119094848633,0.43996700644493103,0.5093834400177002,-0.2562001049518585,0.9849299192428589,0.6015870571136475,0.5720697045326233,0.15966442227363586,0.8851926326751709,0.43373316526412964,0.5556128025054932,-0.2978152930736542,0.9714422225952148,0.6007147431373596,0.574481189250946,0.11633984744548798,0.894843339920044,0.4480658173561096,0.5526357889175415,-0.31062623858451843,0.9705912470817566,0.5949679017066956,0.5635189414024353,0.16506358981132507,0.8789017200469971,0.45268702507019043,0.5391300320625305,-0.26108527183532715,0.9614046812057495,0.531834065914154,0.5356091260910034,0.10252245515584946,0.9986788034439087,0.48326462507247925,0.5255697965621948,-0.10229790210723877,0.9984809160232544,0.5514188408851624,0.7672445774078369,0.021312247961759567,0.3092751204967499,0.49750271439552307,0.7490711212158203,-0.1811423897743225,0.6054543256759644,0.540634274482727,0.93306964635849,0.1142815351486206,0.12497679889202118,0.4811229109764099,0.9361461400985718,-0.06974789500236511,0.28185123205184937,0.5145708918571472,0.9688069224357605,0.11710725724697113,0.17895975708961487,0.4691348671913147,0.9635747671127319,-0.0638338178396225,0.17921841144561768,0.5750762224197388,0.9994522333145142,0.018715113401412964,0.18135789036750793,0.5325902104377747,1.0125257968902588,-0.20202863216400146,0.30430692434310913
normal,0.5596359968185425,0.17824454605579376,-0.06152019649744034,0.9999508261680603,0.5615765452384949,0.16166861355304718,-0.033406563103199005,0.9999191761016846,0.5634336471557617,0.16273650527000427,-0.033500369638204575,0.9999065399169922,0.5649129152297974,0.16369964182376862,-0.03357994928956032,0.9999143481254578,0.5501019358634949,0.15798288583755493,-0.06674014031887054,0.9999129772186279,0.5442091226577759,0.1565256118774414,-0.06673954427242279,0.9999067187309265,0.5378862619400024,0.15516775846481323,-0.06673990935087204,0.999900758266449,0.5538074970245361,0.1705869883298874,0.11232580989599228,0.9998183846473694,0.5220983624458313,0.1596822738647461,-0.04447747394442558,0.9999252557754517,0.5567477345466614,0.20097854733467102,-0.004274076782166958,0.9999248385429382,0.544977605342865,0.19808022677898407,-0.049588002264499664,0.9999441504478455,0.5539412498474121,0.29570472240448,0.23097404837608337,0.9999624490737915,0.4704890847206116,0.2412278652191162,-0.08965393900871277,0.9999765753746033,0.5635258555412292,0.4313274323940277,0.30163490772247314,0.7622314095497131,0.4372483789920807,0.36304518580436707,-0.15634478628635406,0.9947329759597778,0.5905269384384155,0.5315632820129395,0.18533600866794586,0.9239912629127502,0.43995770812034607,0.5094339847564697,-0.25125008821487427,0.9846460223197937,0.6015390157699585,0.5716602206230164,0.15684930980205536,0.8844716548919678,0.43374043703079224,0.5556908249855042,-0.29235124588012695,0.9709535241127014,0.6006842255592346,0.5740734338760376,0.11372442543506622,0.8942133188247681,0.44807156920433044,0.5527565479278564,-0.3054785132408142,0.9701095223426819,0.5948883295059204,0.5631160140037537,0.1627872884273529,0.8782311081886292,0.4526906907558441,0.5392352342605591,-0.2563105821609497,0.9608597159385681,0.5318462252616882,0.5355350971221924,0.10167785733938217,0.9986608624458313,0.4832686483860016,0.5253792405128479,-0.10143835842609406,0.9984630942344666,0.551620602607727,0.766689658164978,0.02028723992407322,0.30819836258888245,0.4974784851074219,0.7489374876022339,-0.1792149394750595,0.6007257699966431,0.5418902635574341,0.9317312240600586,0.11348523944616318,0.12427298724651337,0.4815419614315033,0.9354673027992249,-0.06812433153390884,0.27930527925491333,0.51557856798172,0.9682987332344055,0.11629948765039444,0.17871779203414917,0.4697497487068176,0.9634073376655579,-0.06225408986210823,0.17757880687713623,0.5751556158065796,0.9993064999580383,0.01763085648417473,0.17964929342269897,0.5325352549552917,1.0125300884246826,-0.2014772593975067,0.3006397783756256
normal,0.559632420539856,0.17820477485656738,-0.059732429683208466,0.9999514222145081,0.561575710773468,0.16161666810512543,-0.031820572912693024,0.9999198317527771,0.5634360313415527,0.16267727315425873,-0.031913623213768005,0.9999073147773743,0.5649187564849854,0.1636338233947754,-0.03199198842048645,0.9999148845672607,0.5501009821891785,0.15795142948627472,-0.06502611190080643,0.9999136328697205,0.5442104339599609,0.15649732947349548,-0.06502193212509155,0.9999074339866638,0.5378900170326233,0.15513962507247925,-0.0650191456079483,0.9999013543128967,0.5538263916969299,0.17050716280937195,0.1132175549864769,0.9998192191123962,0.5220966935157776,0.1596231758594513,-0.04325750097632408,0.9999257326126099,0.5567403435707092,0.20092865824699402,-0.0027943679597228765,0.9999254941940308,0.5449723601341248,0.19805988669395447,-0.047987498342990875,0.999944806098938,0.5539624094963074,0.2956275939941406,0.23099811375141144,0.9999625086784363,0.47048336267471313,0.24119548499584198,-0.08777572214603424,0.9999765157699585,0.5635251998901367,0.4312552213668823,0.3010212481021881,0.7614640593528748,0.43727725744247437,0.3630538880825043,-0.15527574717998505,0.9947084784507751,0.5904125571250916,0.531400740146637,0.18487565219402313,0.923927366733551,0.4399498999118805,0.5094959735870361,-0.2509353458881378,0.9845343828201294,0.6014843583106995,0.5714548826217651,0.1564890444278717,0.884314239025116,0.43374204635620117,0.5557858347892761,-0.2919323444366455,0.9707508683204651,0.6006537675857544,0.5738192796707153,0.11341160535812378,0.8940832614898682,0.44807761907577515,0.5529012084007263,-0.304850697517395,0.9699122905731201,0.5948177576065063,0.5628610253334045,0.1623598039150238,0.8780819177627563,0.45269209146499634,0.5393617749214172,-0.255928099155426,0.9606488943099976,0.53187096118927,0.535317599773407,0.10118699073791504,0.9986516237258911,0.4832812249660492,0.52515709400177,-0.10094250738620758,0.998455822467804,0.5517482161521912,0.7662304639816284,0.020229242742061615,0.30911341309547424,0.49747538566589355,0.7489392161369324,-0.17763254046440125,0.5989881157875061,0.5423373579978943,0.9315508604049683,0.1122051477432251,0.12476903200149536,0.48199447989463806,0.9355242252349854,-0.06934477388858795,0.27869123220443726,0.5158402323722839,0.9683147072792053,0.11483488976955414,0.1795857846736908,0.47009140253067017,0.9635127186775208,-0.06360797584056854,0.17690320312976837,0.5751923322677612,0.9993831515312195,0.014997722581028938,0.17959077656269073,0.5325311422348022,1.0129059553146362,-0.2023191899061203,0.2990379333496094
normal,0.5596277117729187,0.17814578115940094,-0.05848602205514908,0.9999522566795349,0.5615789890289307,0.16157370805740356,-0.030641425400972366,0.9999209046363831,0.5634427666664124,0.16263216733932495,-0.030732879415154457,0.9999085664749146,0.5649296641349792,0.16358688473701477,-0.030809467658400536,0.9999158382415771,0.5501101016998291,0.15792042016983032,-0.06383701413869858,0.999914824962616,0.5442265272140503,0.15646888315677643,-0.06382887810468674,0.9999086260795593,0.5379129648208618,0.15511007606983185,-0.0638226866722107,0.9999025464057922,0.5538623929023743,0.17046143114566803,0.11405621469020844,0.9998209476470947,0.5221150517463684,0.15957312285900116,-0.0424606017768383,0.9999266266822815,0.5567359328269958,0.200852632522583,-0.001687387004494667,0.9999265074729919,0.5449685454368591,0.19802062213420868,-0.04688885062932968,0.9999457001686096,0.5539713501930237,0.29559287428855896,0.23110096156597137,0.9999626278877258,0.47047048807144165,0.2411564737558365,-0.08681206405162811,0.9999765753746033,0.5635368227958679,0.4312053620815277,0.3010129928588867,0.7613232135772705,0.4372849464416504,0.36306020617485046,-0.15529517829418182,0.9947131872177124,0.5903321504592896,0.5313313007354736,0.18514791131019592,0.9239238500595093,0.4399418830871582,0.5095593333244324,-0.251825749874115,0.9845257997512817,0.6014317870140076,0.5713954567909241,0.1569937765598297,0.8841621279716492,0.43374115228652954,0.5558904409408569,-0.2928674519062042,0.9707164764404297,0.6006220579147339,0.5737249851226807,0.11383440345525742,0.8939527869224548,0.4480820596218109,0.5530223250389099,-0.3056130111217499,0.969886839389801,0.5947626233100891,0.5627585053443909,0.16262611746788025,0.8779327869415283,0.4526926577091217,0.5394652485847473,-0.2567571997642517,0.9606383442878723,0.5318892598152161,0.535136878490448,0.10081082582473755,0.9986477494239807,0.4832893908023834,0.524959921836853,-0.1005634069442749,0.998455286026001,0.5517591834068298,0.7660200595855713,0.020274268463253975,0.3112059235572815,0.49753642082214355,0.7489424347877502,-0.17652945220470428,0.598349928855896,0.5423839688301086,0.9315181970596313,0.1080126017332077,0.12599433958530426,0.48255404829978943,0.9355508685112,-0.06983299553394318,0.27876943349838257,0.5159878730773926,0.9684048891067505,0.1097928062081337,0.1810164600610733,0.4706638753414154,0.9637649059295654,-0.06373655050992966,0.17661552131175995,0.5751966834068298,0.9995524883270264,0.0082215191796422,0.1803690493106842,0.5325354337692261,1.0133402347564697,-0.20343776047229767,0.2982756793498993
normal,0.5596370100975037,0.1780649721622467,-0.05666809529066086,0.9999533295631409,0.5615972876548767,0.16152243316173553,-0.028985202312469482,0.9999224543571472,0.5634623765945435,0.16257961094379425,-0.029075047001242638,0.9999103546142578,0.5649532079696655,0.16353487968444824,-0.02914961613714695,0.9999173879623413,0.5501559972763062,0.157887801527977,-0.06213510036468506,0.9999165534973145,0.544289231300354,0.1564430445432663,-0.06212272122502327,0.9999104142189026,0.5379883050918579,0.15508565306663513,-0.06211370974779129,0.9999043345451355,0.5539115071296692,0.1704379916191101,0.11477867513895035,0.9998239874839783,0.5221664309501648,0.1595514863729477,-0.041638582944869995,0.9999280571937561,0.5567330121994019,0.2007482647895813,-0.0002640240709297359,0.9999279379844666,0.5449720025062561,0.19797764718532562,-0.04542871564626694,0.9999468326568604,0.5539906620979309,0.2955913245677948,0.23112086951732635,0.9999629259109497,0.4704647958278656,0.24112482368946075,-0.08636610954999924,0.9999767541885376,0.5635439157485962,0.43119585514068604,0.3007247745990753,0.761823832988739,0.43728727102279663,0.3630918562412262,-0.15555961430072784,0.994733452796936,0.5902984142303467,0.5313386917114258,0.18534988164901733,0.9241214394569397,0.4399353861808777,0.5096147656440735,-0.25257351994514465,0.984574556350708,0.6014053225517273,0.5714078545570374,0.15734419226646423,0.8842633962631226,0.4337352216243744,0.5559879541397095,-0.2936730980873108,0.9707847237586975,0.600619375705719,0.5737258791923523,0.11411947011947632,0.894051194190979,0.4480825364589691,0.5531559586524963,-0.3063284754753113,0.9699656367301941,0.5947572588920593,0.5627549886703491,0.16282235085964203,0.8780529499053955,0.45269209146499634,0.5395782589912415,-0.2574799060821533,0.9607653617858887,0.531897783279419,0.5349953770637512,0.10044489800930023,0.998646080493927,0.4832956790924072,0.5248213410377502,-0.1001955047249794,0.9984576106071472,0.5517956018447876,0.7658537030220032,0.021256878972053528,0.3138049840927124,0.4975873529911041,0.7489965558052063,-0.17451277375221252,0.598551332950592,0.5424124002456665,0.9314398169517517,0.10502197593450546,0.12727923691272736,0.48311296105384827,0.9355700016021729,-0.07012481987476349,0.27888303995132446,0.5161080956459045,0.9686845541000366,0.10614744573831558,0.18232280015945435,0.4710528254508972,0.964279294013977,-0.06409995257854462,0.17639535665512085,0.5752363801002502,0.9998247027397156,0.004358443431556225,0.18116408586502075,0.5325743556022644,1.0140219926834106,-0.20409579575061798,0.2975495159626007
normal,0.5596493482589722,0.17799685895442963,-0.0551300048828125,0.9999542832374573,0.5616188645362854,0.16148781776428223,-0.02742859348654747,0.999923825263977,0.5634874105453491,0.16254565119743347,-0.02751803770661354,0.999911904335022,0.5649849772453308,0.1635025590658188,-0.027591412886977196,0.9999187588691711,0.5501943230628967,0.15786467492580414,-0.060638826340436935,0.9999180436134338,0.5443385243415833,0.15642492473125458,-0.060625605285167694,0.9999119639396667,0.5380452871322632,0.15506881475448608,-0.06061633676290512,0.9999058842658997,0.5539792776107788,0.17043215036392212,0.11601438373327255,0.9998266696929932,0.5222111940383911,0.15954162180423737,-0.040703918784856796,0.9999293088912964,0.5567339658737183,0.20066000521183014,0.0011547596659511328,0.9999292492866516,0.5449758172035217,0.19794103503227234,-0.04411134123802185,0.9999479055404663,0.5540526509284973,0.29559752345085144,0.23128780722618103,0.9999632835388184,0.4704442024230957,0.241112619638443,-0.08593212068080902,0.9999769330024719,0.56354820728302,0.4311932623386383,0.30040010809898376,0.7622429132461548,0.4372902810573578,0.36313337087631226,-0.15594448149204254,0.9947440028190613,0.5902889966964722,0.5313752293586731,0.18504352867603302,0.9244458079338074,0.439932256937027,0.5096564888954163,-0.2546398937702179,0.984604001045227,0.6013937592506409,0.5714921951293945,0.15699855983257294,0.8845866918563843,0.4337293207645416,0.5560876727104187,-0.2960909307003021,0.9708222150802612,0.6006196141242981,0.5737615823745728,0.11387481540441513,0.894353985786438,0.4480823576450348,0.5533096194267273,-0.30878639221191406,0.9700109362602234,0.5947569012641907,0.562770426273346,0.16253696382045746,0.8783836364746094,0.45269185304641724,0.5397132635116577,-0.25962167978286743,0.9608462452888489,0.531933605670929,0.5349844694137573,0.10022715479135513,0.998646080493927,0.48330050706863403,0.5247969031333923,-0.09997604787349701,0.9984596967697144,0.5518385171890259,0.7658071517944336,0.02149726264178753,0.3162819445133209,0.49766460061073303,0.7492371201515198,-0.17469491064548492,0.598407506942749,0.5424829125404358,0.9314301609992981,0.1034606546163559,0.1282803863286972,0.4835476279258728,0.935580849647522,-0.07020286470651627,0.2783125936985016,0.5162076950073242,0.9692335724830627,0.10441204160451889,0.18330441415309906,0.47134050726890564,0.964925229549408,-0.06455190479755402,0.1757979840040207,0.575254499912262,1.0003113746643066,0.0024553509429097176,0.1816941201686859,0.5325852632522583,1.0146617889404297,-0.2048676759004593,0.2962992787361145
normal,0.5596578121185303,0.17795123159885406,-0.053735654801130295,0.9999552965164185,0.5616360306739807,0.16146165132522583,-0.0259971022605896,0.9999253153800964,0.5635084509849548,0.16251955926418304,-0.026086291298270226,0.9999135732650757,0.5650128722190857,0.16347672045230865,-0.026158805936574936,0.9999202489852905,0.5502205491065979,0.15784569084644318,-0.0591929629445076,0.9999196529388428,0.5443727970123291,0.15640930831432343,-0.05918002873659134,0.9999136328697205,0.5380851030349731,0.15505443513393402,-0.0591701976954937,0.9999075531959534,0.554049551486969,0.17042596638202667,0.11723418533802032,0.9998296499252319,0.5222481489181519,0.15953220427036285,-0.039481647312641144,0.9999306201934814,0.5567376017570496,0.2006065994501114,0.002452758140861988,0.9999306201934814,0.544978678226471,0.1979161947965622,-0.04282180219888687,0.9999489784240723,0.5540943145751953,0.2956183850765228,0.2315555065870285,0.999963641166687,0.47042664885520935,0.24109962582588196,-0.0854572206735611,0.9999771118164062,0.5635536909103394,0.43119382858276367,0.30011123418807983,0.7626147866249084,0.4372946321964264,0.36317625641822815,-0.1568862348794937,0.9947529435157776,0.5902863144874573,0.5314300060272217,0.18483866751194,0.9247855544090271,0.4399222731590271,0.5097051858901978,-0.2582797110080719,0.9846311807632446,0.6013898849487305,0.5715975165367126,0.1568346917629242,0.8849543929100037,0.43369826674461365,0.5561895370483398,-0.3000633418560028,0.9708585739135742,0.6006239056587219,0.5738055109977722,0.11375828832387924,0.894693911075592,0.44806361198425293,0.5534592866897583,-0.31245213747024536,0.9700527191162109,0.5947611927986145,0.5627893805503845,0.16234810650348663,0.8787479400634766,0.45267805457115173,0.5398419499397278,-0.2632301449775696,0.9609217047691345,0.5319688320159912,0.53498774766922,0.10006072372198105,0.9986487627029419,0.48331132531166077,0.5247938632965088,-0.09980881959199905,0.9984647631645203,0.5519082546234131,0.76580411195755,0.021601444110274315,0.3184802532196045,0.49768391251564026,0.749448835849762,-0.17497369647026062,0.5983892679214478,0.5425199270248413,0.9314383864402771,0.10274811089038849,0.12903116643428802,0.4837987422943115,0.9355908632278442,-0.07037568092346191,0.2777232229709625,0.516198992729187,0.9694792628288269,0.10369975864887238,0.18401257693767548,0.47138604521751404,0.9652291536331177,-0.06493834406137466,0.17512747645378113,0.5752376317977905,1.0006098747253418,0.0020744572393596172,0.1821119636297226,0.5325591564178467,1.0150469541549683,-0.2051571160554886,0.29522979259490967
